up,dn,up_id,dn_id,basin,dist_km,coupling,obs_lag_h,pred_lag_h,Tp,cg_ms
65,69,51001,51201,Pacific Is.,507.2599353611088,0.8145298498509412,11,16.769136,10.763617,8.402671
65,70,51001,51202,Pacific Is.,560.4275603262627,0.49484609577360267,16,19.711662,10.1166,7.8975744
65,71,51001,51207,Pacific Is.,550.3214349465172,0.5193088841738328,17,19.357141,10.11611,7.897192
65,72,51001,51208,Pacific Is.,349.4615470335072,0.8450564714237639,8,11.867496,10.478006,8.1797085
74,65,51211,51001,Pacific Is.,546.5516149429773,0.1416773315698659,5,18.76016,10.366521,8.092676
65,75,51001,51212,Pacific Is.,529.9122442114705,0.6585449687689594,12,15.995001,11.788486,9.202741
65,76,51001,51213,Pacific Is.,661.6366182691927,0.4480222249692666,11,20.014856,11.762656,9.182576
66,67,51002,51004,Pacific Is.,592.0520975357231,0.6809178621899125,2,20.546988,10.25298,8.004041
68,66,51101,51002,Pacific Is.,926.7939879773011,0.49995474369185006,23,31.692244,10.405635,8.123211
69,66,51201,51002,Pacific Is.,513.021962766057,0.48796924282465287,13,17.428808,10.473857,8.176469
70,66,51202,51002,Pacific Is.,483.093190079464,0.5942855044759268,6,17.63316,9.748529,7.6102386
71,66,51207,51002,Pacific Is.,490.0361428253232,0.49675948858202384,7,17.900373,9.741018,7.604375
72,66,51208,51002,Pacific Is.,610.3274089274516,0.5343101087751845,14,21.422085,10.137702,7.9140477
66,74,51002,51211,Pacific Is.,470.50867024599,0.41066107954568887,1,16.65215,10.053926,7.848648
75,66,51212,51002,Pacific Is.,474.71736846309386,0.4500710875868535,11,14.530255,11.6251955,9.075267
76,66,51213,51002,Pacific Is.,416.78996746967016,0.43426418717352006,10,12.818681,11.569438,9.03174
68,67,51101,51004,Pacific Is.,1277.7380975953847,0.47126967386673807,28,43.19802,10.52486,8.216285
69,67,51201,51004,Pacific Is.,774.062762874451,0.5861860200843244,17,26.00325,10.592217,8.2688675
70,67,51202,51004,Pacific Is.,720.696419323796,0.6631634842961504,11,25.747532,9.959903,7.775248
71,67,51207,51004,Pacific Is.,730.7633727076579,0.6013749717900302,12,26.115213,9.9568405,7.7728577
72,67,51208,51004,Pacific Is.,936.4817411486379,0.5538777536156572,19,32.3335,10.305878,8.045335
67,74,51004,51211,Pacific Is.,736.8012392932902,0.33091550690340205,10,25.666262,10.214712,7.974166
75,67,51212,51004,Pacific Is.,754.8002947771299,0.37407331728468235,17,23.15127,11.601005,9.056382
76,67,51213,51004,Pacific Is.,620.4730426446127,0.36366905167858005,11,19.116257,11.549374,9.016076
68,69,51101,51201,Pacific Is.,503.7686125422914,0.8126190443119239,11,16.696804,10.735843,8.380989
68,70,51101,51202,Pacific Is.,557.064140486155,0.49592610932058245,16,19.616123,10.10486,7.88841
68,71,51101,51207,Pacific Is.,546.9846201569832,0.5204969875439441,16,19.262474,10.104188,7.8878846
68,72,51101,51208,Pacific Is.,344.5320877565696,0.8448836222980453,8,11.724316,10.456361,8.16281
74,68,51211,51101,Pacific Is.,542.502488652705,0.1455257570958446,5,18.651405,10.349718,8.079559
68,75,51101,51212,Pacific Is.,525.5984166169922,0.6533628846877668,11,15.933284,11.737811,9.163181
68,76,51101,51213,Pacific Is.,657.95852158257,0.44567995419153433,12,20.000757,11.705511,9.137966
72,69,51208,51201,Pacific Is.,164.9274804471541,0.8856946345491189,3,5.574664,10.527195,8.218107
69,76,51201,51213,Pacific Is.,154.5022821372174,0.3553183266280474,5,4.630584,11.872373,9.268227
72,70,51208,51202,Pacific Is.,218.05600189232064,0.6155308614659846,6,7.9061446,9.8139,7.66127
76,70,51213,51202,Pacific Is.,102.04988535430593,0.2542291792943855,2,3.2563126,11.151281,8.705303
72,71,51208,51207,Pacific Is.,208.36433527944064,0.6473385095468402,6,7.559505,9.807726,7.6564507
76,71,51213,51207,Pacific Is.,112.19291650906014,0.2006021704085014,3,3.5737467,11.170691,8.720455
72,74,51208,51211,Pacific Is.,199.6819905099649,0.11760442124410983,4,7.0280323,10.109821,7.892283
72,75,51208,51212,Pacific Is.,181.89281446938807,0.6062842861055149,4,5.551396,11.658742,9.101455
72,76,51208,51213,Pacific Is.,316.0915377508721,0.3750267304725635,6,9.6882305,11.60932,9.062873
76,74,51213,51211,Pacific Is.,116.47237965469934,0.51609858171569,2,3.6514869,11.349888,8.860347
75,76,51212,51213,Pacific Is.,135.0181891390284,0.6373625137064357,2,3.7061436,12.963085,10.119698
79,78,41004,41002,S. Atlantic,399.24273117893995,0.6946116325033991,9,18.060934,7.8656597,6.1403666
80,78,41008,41002,S. Atlantic,561.2161109237725,0.5227157416740711,12,25.173714,7.9327035,6.1927047
81,78,41009,41002,S. Atlantic,618.2421554666415,0.4767185680219241,1,26.164045,8.407988,6.5637374
82,78,41013,41002,S. Atlantic,323.8626569500376,0.7133070792137686,8,14.558242,7.9157176,6.1794443
83,78,41108,41002,S. Atlantic,360.8803965770762,0.6036484378637776,9,16.913103,7.592387,5.9270353
84,78,41110,41002,S. Atlantic,370.92397136632405,0.5767216061777802,11,16.463923,8.016595,6.258195
85,78,41112,41002,S. Atlantic,613.3333274200378,0.44332251641799947,13,26.75097,8.158218,6.3687544
86,78,41113,41002,S. Atlantic,652.7404980824101,0.28433179742264014,20,27.521154,8.439413,6.58827
78,87,41002,41114,S. Atlantic,689.4805521243172,0.293901091144405,6,28.859928,8.500904,6.6362734
88,78,41117,41002,S. Atlantic,615.6998879829646,0.4695321953607416,9,26.627062,8.227809,6.42308
89,78,41159,41002,S. Atlantic,331.24197157881275,0.6728474274269529,8,14.731453,8.000887,6.245932
90,78,ssbn7,41002,S. Atlantic,403.7949461337352,0.3810122647924484,12,18.768055,7.6556125,5.9763923
80,79,41008,41004,S. Atlantic,206.89752025636184,0.7920204274451692,1,9.840403,7.481364,5.840364
79,81,41004,41009,S. Atlantic,456.12701872702837,0.4873883391766559,3,20.441893,7.939681,6.1981516
79,82,41004,41013,S. Atlantic,162.51247773301864,0.8801026636718456,1,7.7421336,7.469034,5.8307385
79,83,41004,41108,S. Atlantic,168.77895523938054,0.7807324806140429,1,8.408644,7.142178,5.5755773
84,79,41110,41004,S. Atlantic,223.31407526950397,0.7768841541313194,1,10.518557,7.5543714,5.8973575
85,79,41112,41004,S. Atlantic,287.8752151111273,0.6798829893083731,3,13.304303,7.699287,6.0104866
86,79,41113,41004,S. Atlantic,476.36663947473176,0.4315408267553209,9,21.279284,7.9656763,6.2184453
79,87,41004,41114,S. Atlantic,560.8082239065762,0.2827687398662682,0,24.888407,8.017808,6.259142
88,79,41117,41004,S. Atlantic,335.97179234344236,0.6126453087199278,1,15.387193,7.7692976,6.065141
79,89,41004,41159,S. Atlantic,275.9786211172974,0.7739956655791576,2,13.042049,7.5295315,5.8779664
79,90,41004,ssbn7,S. Atlantic,159.20196614381342,0.5904295980055217,0,7.875972,7.192546,5.614897
80,81,41008,41009,S. Atlantic,328.19759389444465,0.6387985795089035,6,14.598066,7.999786,6.2450733
80,82,41008,41013,S. Atlantic,369.13020198893383,0.6269303680544869,3,17.402117,7.547721,5.892166
80,83,41008,41108,S. Atlantic,371.2249754707676,0.4912495687168048,3,18.252533,7.2368975,5.64952
80,84,41008,41110,S. Atlantic,424.08353304293433,0.577581877521661,1,19.773165,7.6315646,5.957619
80,85,41008,41112,S. Atlantic,86.89311765794805,0.9131076614181797,1,3.9796596,7.769227,6.065086
80,86,41008,41113,S. Atlantic,335.1249104463005,0.57977845456474,1,14.858939,8.025226,6.2649326
80,87,41008,41114,S. Atlantic,432.47638016308457,0.47051991241778024,5,19.054789,8.076005,6.3045735
80,88,41008,41117,S. Atlantic,157.10947112599732,0.830234703771215,2,7.1342525,7.8359604,6.117182
80,89,41008,41159,S. Atlantic,481.6483458346308,0.5022206592744468,6,22.522749,7.6093407,5.94027
80,90,41008,ssbn7,S. Atlantic,351.05816356802376,0.3751568162704342,3,17.14157,7.2873034,5.68887
82,81,41013,41009,S. Atlantic,595.0491798016944,0.35089010092192524,1,26.522696,7.983137,6.2320757
81,83,41009,41108,S. Atlantic,615.0778913489992,0.2073585928037159,7,28.49753,7.6800003,5.9954305
84,81,41110,41009,S. Atlantic,669.0991033100256,0.3010139613964219,4,29.465286,8.080126,6.3077908
85,81,41112,41009,S. Atlantic,267.1104709984333,0.7079479758767249,6,11.572732,8.21284,6.4113946
81,87,41009,41114,S. Atlantic,106.34588509672429,0.8463223307281591,0,4.4323955,8.5373,6.6646857
88,81,41117,41009,S. Atlantic,187.10467379387867,0.8112098710489876,4,8.04236,8.278268,6.462471
81,89,41009,41159,S. Atlantic,704.7479474306529,0.28453048239963225,8,31.087187,8.066604,6.2972345
81,90,41009,ssbn7,S. Atlantic,614.3337178363537,0.1887206983162386,17,28.236443,7.741635,6.043546
85,82,41112,41013,S. Atlantic,450.25341153629245,0.5070849901002195,6,20.659824,7.7547665,6.0537972
86,82,41113,41013,S. Atlantic,619.5733100042717,0.34008782161975737,16,27.529406,8.008187,6.2516313
87,82,41114,41013,S. Atlantic,695.6218668743977,0.18156335832120035,13,30.716516,8.058229,6.290697
88,82,41117,41013,S. Atlantic,494.6994930806494,0.45252896251041375,3,22.507101,7.820964,6.1054745
82,89,41013,41159,S. Atlantic,114.31546160868514,0.9151274403436387,0,5.3550706,7.595881,5.9297624
85,83,41112,41108,S. Atlantic,454.92134615669084,0.36506886319084575,10,21.734205,7.4478493,5.814201
86,83,41113,41108,S. Atlantic,638.1226601510766,0.2898500128206657,21,29.477806,7.702778,6.013212
87,83,41114,41108,S. Atlantic,717.253701903788,0.1348700455935592,23,32.93452,7.749252,6.0494924
88,83,41117,41108,S. Atlantic,504.69416915658843,0.2913750483353775,11,23.889986,7.5171065,5.868267
83,89,41108,41159,S. Atlantic,112.98925731440825,0.8945649731385865,0,5.5270867,7.2740993,5.678562
85,84,41112,41110,S. Atlantic,508.44605137114524,0.47725488493513146,9,23.062393,7.8447456,6.1240396
86,84,41113,41110,S. Atlantic,692.488562217314,0.33531710325325564,12,30.394867,8.106823,6.328632
87,84,41114,41110,S. Atlantic,770.8153893142879,0.17839666133740137,12,33.612804,8.1598835,6.3700542
88,84,41117,41110,S. Atlantic,559.2851229776012,0.4116080850004226,2,25.15156,7.9123716,6.1768327
85,86,41112,41113,S. Atlantic,267.0365526795868,0.6560712454586168,1,11.530819,8.240412,6.4329185
85,87,41112,41114,S. Atlantic,366.26237350270134,0.5451985786540764,4,15.711759,8.294799,6.475376
85,88,41112,41117,S. Atlantic,81.55086612229792,0.9158889197816334,1,3.606503,8.046011,6.281159
85,89,41112,41159,S. Atlantic,563.8382664052976,0.40712302003163053,11,25.634035,7.82665,6.109914
85,90,41112,ssbn7,S. Atlantic,436.7004998725762,0.2969191869984006,12,20.708902,7.5035186,5.8576593
87,86,41114,41113,S. Atlantic,99.29881701471199,0.8123123846028816,1,4.1233916,8.568954,6.6893973
88,86,41117,41113,S. Atlantic,185.53021084985863,0.7071480686992493,1,7.9477406,8.306333,6.48438
86,89,41113,41159,S. Atlantic,730.4511313553562,0.28915107949710595,19,32.113087,8.093706,6.3183923
86,90,41113,ssbn7,S. Atlantic,635.3106990235177,0.29747052142245417,14,29.110592,7.7655725,6.062233
88,87,41117,41114,S. Atlantic,284.79423221702064,0.6639583943187064,4,12.119516,8.361501,6.5274477
87,89,41114,41159,S. Atlantic,803.4470263923398,0.1503685931676353,19,35.088417,8.147639,6.3604956
87,90,41114,ssbn7,S. Atlantic,718.2822992466441,0.1591620203071059,23,32.707535,7.8142214,6.100211
88,89,41117,41159,S. Atlantic,608.9990265130666,0.36019226477149263,11,27.445082,7.8956947,6.163814
88,90,41117,ssbn7,S. Atlantic,492.097256140266,0.24319574468455182,14,23.118225,7.5741653,5.9128103
90,89,ssbn7,41159,S. Atlantic,147.8580117872279,0.710094431105056,2,7.1800914,7.327457,5.720216
92,91,46014,46011,W. Coast,545.1400906690744,0.7114484331674062,12,16.734318,11.591468,9.048937
91,93,46011,46025,W. Coast,219.34506924962835,0.6037560009483925,4,6.459429,12.082926,9.432596
94,91,46026,46011,W. Coast,353.48659316947504,0.8097923991063873,8,10.783706,11.663887,9.105472
95,91,46027,46011,W. Coast,822.0709555007813,0.5397767689436193,16,25.743515,11.362655,8.870313
96,91,46028,46011,W. Coast,122.93479256966742,0.9131340530531527,3,3.7183063,11.764352,9.1839
97,91,46029,46011,W. Coast,1281.0289636868233,0.4287798318607139,24,39.839775,11.441434,8.931812
98,91,46041,46011,W. Coast,1415.109084462034,0.44649198337870966,23,43.70053,11.522364,8.994991
91,99,46011,46047,W. Coast,311.127950798184,0.8461210613023772,6,9.252906,11.964629,9.340247
100,91,46050,46011,W. Coast,1124.2745352615482,0.4777319501405025,21,35.125572,11.389045,8.890915
91,101,46011,46053,W. Coast,130.84370415834084,0.7337723175240211,3,4.2340417,10.996034,8.584108
91,102,46011,46054,W. Coast,88.29897596970271,0.9070188382012839,2,2.6943278,11.661209,9.103381
91,103,46011,46069,W. Coast,159.01686808999065,0.8826263779643081,3,4.732183,11.956939,9.334245
91,104,46011,46086,W. Coast,385.50138092987737,0.7451128114664449,9,11.15814,12.293413,9.596914
106,91,46089,46011,W. Coast,1287.6812402419223,0.4444463072265202,26,39.605267,11.568946,9.031356
107,91,46097,46011,W. Coast,1114.893033514364,0.46238145839555755,20,34.715702,11.427352,8.920819
108,91,46098,46011,W. Coast,1102.4863532798663,0.454076976387399,22,34.40857,11.401054,8.90029
109,91,46099,46011,W. Coast,1372.6945908082723,0.43593643953558725,22,42.671684,11.446494,8.935763
110,91,46100,46011,W. Coast,1365.570415252332,0.434502418447839,24,42.396835,11.460908,8.947015
111,91,46211,46011,W. Coast,1352.8717871463746,0.44799208077034564,20,41.645687,11.559126,9.023689
112,91,46213,46011,W. Coast,680.614800245463,0.5827424180371529,15,20.585278,11.764758,9.184217
113,91,46214,46011,W. Coast,400.5832986694371,0.7894354159535181,9,12.126364,11.754404,9.176134
91,116,46011,46219,W. Coast,215.88779740267606,0.8534255407777793,4,6.351345,12.094857,9.441911
91,117,46011,46221,W. Coast,247.26946380968,0.5662298244992988,5,7.0201406,12.533231,9.784129
91,118,46011,46222,W. Coast,287.2240786971798,0.6143988481911122,6,8.559177,11.940629,9.321511
91,119,46011,46224,W. Coast,379.20457105504244,0.5258307523243031,8,10.515086,12.83214,10.017474
91,120,46011,46225,W. Coast,400.5133870773188,0.6412130817431925,9,11.203053,12.720934,9.93066
121,91,46229,46011,W. Coast,1028.4546181179028,0.4488667844966954,18,31.70326,11.543024,9.011119
91,122,46011,46232,W. Coast,426.1540253704836,0.667237515568971,10,11.921675,12.719431,9.929488
91,123,46011,46235,W. Coast,441.13064780505283,0.6931693408127015,10,12.608156,12.449559,9.718811
124,91,46237,46011,W. Coast,349.1724447501878,0.7957414076617186,7,10.054862,12.35669,9.646313
125,91,46239,46011,W. Coast,185.70407970104,0.8865899243287825,4,5.5320106,11.944743,9.324723
126,91,46240,46011,W. Coast,204.88919091779368,0.8228835947753516,3,6.2288156,11.7044735,9.1371565
127,91,46243,46011,W. Coast,1281.3305895365113,0.44447539181415074,21,39.420467,11.565855,9.028943
128,91,46244,46011,W. Coast,725.0150970704511,0.5868304256295913,14,22.517862,11.456666,8.943704
129,91,46248,46011,W. Coast,1282.0185788374465,0.4615582132587417,23,39.51671,11.543883,9.01179
91,130,46011,46251,W. Coast,184.9198288886371,0.6391981692968467,2,5.329752,12.3456745,9.6377125
91,131,46011,46253,W. Coast,299.86481176339186,0.5597816869222834,6,8.67523,12.29937,9.601564
91,132,46011,46254,W. Coast,414.14474119103255,0.5833292508115554,10,13.454676,10.952601,8.550203
91,133,46011,46256,W. Coast,291.44223684800363,0.4099160366216762,5,7.8430843,13.222207,10.321982
91,134,46011,46258,W. Coast,404.3001720465337,0.6512174561395392,9,11.226454,12.814442,10.003658
91,136,46011,46266,W. Coast,407.6497981102432,0.6581364942113023,10,11.533464,12.5766735,9.818044
137,91,46267,46011,W. Coast,1487.1474001686204,0.20803340418882826,24,49.93296,10.59754,8.273023
91,138,46011,46268,W. Coast,244.1139990416348,0.47244888498649323,3,6.884892,12.616355,9.849021
91,139,46011,ljpc1,W. Coast,414.97555227156624,0.6168220028975029,11,13.871046,10.645147,8.310187
92,93,46014,46025,W. Coast,748.5086856922217,0.3880530912085059,14,22.662148,11.7526045,9.174729
92,94,46014,46026,W. Coast,191.77603934382088,0.8466681487422953,4,6.021039,11.333427,8.847497
95,92,46027,46014,W. Coast,292.7516570502953,0.7923444908148021,4,9.433568,11.042356,8.620271
92,96,46014,46028,W. Coast,426.422844557619,0.7623469864005481,9,13.261919,11.441222,8.931647
97,92,46029,46014,W. Coast,771.0060365877467,0.5291557318712368,12,24.760092,11.080106,8.64974
98,92,46041,46014,W. Coast,905.7541011381239,0.5265584681233284,12,28.840706,11.174878,8.723724
92,99,46014,46047,W. Coast,856.1583323791185,0.5843735502553665,18,26.17639,11.638116,9.085354
100,92,46050,46014,W. Coast,608.1868745152979,0.5958736093143654,9,19.573977,11.055957,8.630888
92,101,46014,46053,W. Coast,665.0118206142446,0.49377108787054275,14,22.185543,10.665904,8.326391
92,102,46014,46054,W. Coast,633.0991873852568,0.6557466114781317,14,19.880625,11.331309,8.845843
92,103,46014,46069,W. Coast,704.119036211388,0.627534010552079,15,21.55247,11.624852,9.074999
92,104,46014,46086,W. Coast,919.3254030739447,0.5024217023058012,19,27.32772,11.970276,9.344656
105,92,46088,46014,W. Coast,1014.6759307733631,0.2641592684940257,23,39.712124,9.091648,7.0974407
106,92,46089,46014,W. Coast,760.2728532631824,0.5625078636266129,14,24.16837,11.193359,8.7381525
107,92,46097,46014,W. Coast,602.6041429746757,0.5769422006577213,9,19.329601,11.092964,8.659778
108,92,46098,46014,W. Coast,578.5540463006222,0.6023276548797187,10,18.652157,11.037056,8.616133
109,92,46099,46014,W. Coast,864.513281585984,0.5275240103633377,12,27.733871,11.091736,8.658819
110,92,46100,46014,W. Coast,851.7151359000974,0.5461504703780724,13,27.270315,11.113288,8.675644
111,92,46211,46014,W. Coast,848.9073522414745,0.5190773168591819,10,26.903694,11.227595,8.764878
112,92,46213,46014,W. Coast,135.49809696895596,0.8485119646672974,3,4.216867,11.433564,8.925669
92,113,46014,46214,W. Coast,149.2820285762489,0.8941863738531177,3,4.6508822,11.421169,8.915993
92,114,46014,46215,W. Coast,525.549022077551,0.7224482813325632,11,15.959579,11.71737,9.147223
92,115,46014,46218,W. Coast,602.1974603104344,0.6864999459627484,13,18.332043,11.688705,9.124846
92,116,46014,46219,W. Coast,761.024232876511,0.5736704408128761,15,22.99727,11.774991,9.192205
92,117,46014,46221,W. Coast,763.4658519459422,0.3715520076393419,15,22.242855,12.213424,9.534471
92,118,46014,46222,W. Coast,803.5443839700347,0.4046357130865286,15,24.607134,11.6194935,9.070816
92,119,46014,46224,W. Coast,890.0342067012564,0.33208532751408,17,25.310347,12.512583,9.76801
92,120,46014,46225,W. Coast,916.0123254026857,0.4355645672957762,19,26.282757,12.401344,9.681171
121,92,46229,46014,W. Coast,507.81526640271903,0.5941074054898812,8,16.128517,11.203395,8.745987
92,122,46014,46232,W. Coast,950.822010661193,0.4560055989732549,20,27.292234,12.396482,9.677376
92,123,46014,46235,W. Coast,960.5976827573629,0.48565792769816435,19,28.203451,12.119303,9.460995
92,124,46014,46237,W. Coast,198.10842329826787,0.8050207255330983,4,5.859836,12.029728,9.3910675
92,125,46014,46239,W. Coast,360.2195894041035,0.8140763139780459,8,11.026041,11.624816,9.074971
92,126,46014,46240,W. Coast,341.411713280819,0.7162245992151672,9,10.676962,11.378082,8.882358
127,92,46243,46014,W. Coast,777.34742166104,0.5231720913455147,10,24.609247,11.239713,8.774338
128,92,46244,46014,W. Coast,188.57038503588367,0.8330855843419526,2,6.0261226,11.134581,8.692266
129,92,46248,46014,W. Coast,770.0188509890519,0.5500306405713651,12,24.448105,11.207132,8.748904
92,130,46014,46251,W. Coast,723.5119970674547,0.39549952001040345,14,21.407608,12.025854,9.388043
92,131,46014,46253,W. Coast,814.3592822938214,0.3568893342813772,16,24.189644,11.979121,9.351561
92,132,46014,46254,W. Coast,928.8716157971674,0.3646702061485971,20,31.088652,10.631442,8.299488
92,133,46014,46256,W. Coast,802.427093642078,0.2803561249819685,16,22.129475,12.902468,10.072376
92,134,46014,46258,W. Coast,925.8474434457831,0.4521178101753738,19,26.366938,12.494477,9.753876
92,135,46014,46259,W. Coast,541.9793742899025,0.7062223250103934,11,16.659698,11.575879,9.036768
92,136,46014,46266,W. Coast,920.4501468812541,0.4495653053754105,19,26.721601,12.256772,9.568311
137,92,46267,46014,W. Coast,995.2152283292942,0.267824392476464,15,34.527557,10.256271,8.00661
92,138,46014,46268,W. Coast,752.7531420329334,0.32025625901216304,16,21.782366,12.296623,9.599421
92,139,46014,ljpc1,W. Coast,929.5409185060894,0.40045796396631356,21,32.045406,10.321458,8.057498
94,93,46026,46025,W. Coast,558.0217891011957,0.46870366845369565,13,16.780499,11.832722,9.237273
95,93,46027,46025,W. Coast,1011.1342191657629,0.2864240972473846,18,31.241497,11.516363,8.990306
96,93,46028,46025,W. Coast,340.34761163333013,0.5312209850143961,6,10.149054,11.932612,9.315253
97,93,46029,46025,W. Coast,1451.7394450385596,0.20104556585669286,29,44.461014,11.618436,9.06999
93,99,46025,46047,W. Coast,155.73755377706078,0.7074571424845767,2,4.5642047,12.141339,9.478197
100,93,46050,46025,W. Coast,1300.6775465340609,0.24737827877194002,28,40.070663,11.549986,9.016554
101,93,46053,46025,W. Coast,88.5050517433955,0.7542361507770393,3,2.8263724,11.142356,8.698337
102,93,46054,46025,W. Coast,140.13557901768118,0.6544034011985949,3,4.215164,11.829659,9.234883
103,93,46069,46025,W. Coast,107.04697889402276,0.6920143218956764,1,3.1384778,12.136506,9.474424
93,104,46025,46086,W. Coast,170.82806093142275,0.8291083386287317,4,4.8709903,12.479015,9.741806
106,93,46089,46025,W. Coast,1468.3476508365711,0.23053091080142712,28,44.43561,11.758072,9.178997
107,93,46097,46025,W. Coast,1289.5647966298527,0.23316251470142968,23,39.590324,11.5902405,9.047979
108,93,46098,46025,W. Coast,1283.4214071905253,0.23999170929725414,28,39.443653,11.577918,9.03836
112,93,46213,46025,W. Coast,882.7214759585911,0.3327304211297277,17,26.311975,11.937369,9.318967
113,93,46214,46025,W. Coast,610.0742404550604,0.4292600577886558,12,18.199608,11.927764,9.311468
114,93,46215,46025,W. Coast,228.63900236899994,0.6263920549016896,5,6.658769,12.217848,9.537924
115,93,46218,46025,W. Coast,174.40574312120313,0.6193624052765819,3,5.0938835,12.182884,9.51063
116,93,46219,46025,W. Coast,96.38138143321045,0.7168306699565686,1,2.7945595,12.272079,9.58026
93,119,46025,46224,W. Coast,162.54840235667226,0.791550349872963,4,4.4378576,13.033098,10.174354
93,120,46025,46225,W. Coast,181.88554235895637,0.8156584073563565,5,5.0099244,12.9183,10.084735
121,93,46229,46025,W. Coast,1208.9139582328864,0.24492026946166512,26,36.726772,11.712539,9.143452
93,122,46025,46232,W. Coast,207.15454042565702,0.8407965891267256,5,5.705682,12.918891,10.085197
93,123,46025,46235,W. Coast,221.79403430221242,0.8309177193335495,6,6.241404,12.644624,9.871089
124,93,46237,46025,W. Coast,550.4176220584749,0.5339658381689474,13,15.609984,12.546662,9.794615
125,93,46239,46025,W. Coast,397.86170684423166,0.545003125920694,7,11.683438,12.117131,9.459299
126,93,46240,46025,W. Coast,409.01797569170253,0.5106496992802658,5,12.258528,11.872506,9.268332
127,93,46243,46025,W. Coast,1448.9355933321108,0.21995191377375237,27,43.956184,11.729174,9.156439
128,93,46244,46025,W. Coast,919.7456457389292,0.318201996449222,15,28.178125,11.614326,9.066781
129,93,46248,46025,W. Coast,1453.7612279703394,0.21893672195592254,25,44.167473,11.711942,9.142985
93,131,46025,46253,W. Coast,85.44840779954791,0.8321890602909218,2,2.435609,12.483455,9.745271
93,132,46025,46254,W. Coast,195.53166868544275,0.7601674572900778,7,6.2717733,11.093411,8.660127
93,133,46025,46256,W. Coast,81.32882622676665,0.6750336884706751,1,2.1538436,13.435961,10.48885
93,134,46025,46258,W. Coast,184.95587522493207,0.8267018822635124,4,5.056608,13.01509,10.1602955
135,93,46259,46025,W. Coast,248.5741274558041,0.5689540662693494,4,7.328019,12.070011,9.422515
93,136,46025,46266,W. Coast,189.61635314133483,0.8105120296262599,6,5.283704,12.769553,9.968616
93,139,46025,ljpc1,W. Coast,196.38874835841207,0.7697188078367501,7,6.484186,10.77704,8.41315
95,94,46027,46026,W. Coast,473.50722604370446,0.6427045142425223,7,15.182595,11.097342,8.663195
94,96,46026,46028,W. Coast,236.21487756913385,0.8489920700193294,5,7.302779,11.509524,8.984968
97,94,46029,46026,W. Coast,943.9104449316995,0.44739147728420486,15,30.139616,11.143752,8.699426
98,94,46041,46026,W. Coast,1078.896109110062,0.47118303449909527,14,34.156975,11.239283,8.774002
94,99,46026,46047,W. Coast,664.5887973937167,0.6763198849649993,15,20.188433,11.713556,9.144246
100,94,46050,46026,W. Coast,783.384197535946,0.499256192971533,11,25.081642,11.113662,8.675936
94,101,46026,46053,W. Coast,473.6955891213253,0.603264437690891,12,15.737543,10.7102785,8.3610325
94,102,46026,46054,W. Coast,441.3566051737189,0.7552146791051505,10,13.779044,11.397481,8.897501
94,103,46026,46069,W. Coast,512.49883262897,0.7194432012854387,12,15.584805,11.701185,9.134589
94,104,46026,46086,W. Coast,728.8191912921304,0.5958085385594213,17,21.511433,12.055599,9.411264
105,94,46088,46026,W. Coast,1176.9876473927407,0.25098329079637016,26,46.11148,9.082412,7.0902305
106,94,46089,46026,W. Coast,942.0116070950718,0.47379330179957896,17,29.75824,11.263864,8.793191
107,94,46097,46026,W. Coast,775.7418624491411,0.48552757060626756,11,24.75128,11.152133,8.705968
108,94,46098,46026,W. Coast,757.836821358527,0.4966537474556212,12,24.294373,11.099627,8.664979
109,94,46099,46026,W. Coast,1036.9188362690752,0.46281038698069143,14,33.07724,11.154595,8.7078905
110,94,46100,46026,W. Coast,1026.8687918180178,0.47381114551079845,15,32.695133,11.175584,8.724276
111,94,46211,46026,W. Coast,1019.1745607731102,0.4606151026206069,12,32.11935,11.290683,8.814128
112,94,46213,46026,W. Coast,327.1766415602738,0.6837392642189256,6,10.120345,11.503376,8.980168
94,114,46026,46215,W. Coast,333.828929478283,0.825996517968297,8,10.071185,11.7945595,9.207482
94,115,46026,46218,W. Coast,410.6646490567856,0.7811152086583573,10,12.421242,11.764154,9.183745
94,116,46026,46219,W. Coast,569.3404440056908,0.6703042799986269,12,17.09128,11.853204,9.253263
94,117,46026,46221,W. Coast,574.6198296106393,0.4464966784980121,14,16.615625,12.305584,9.606416
94,118,46026,46222,W. Coast,615.0250780985432,0.490750636559638,13,18.715572,11.693056,9.1282425
94,119,46026,46224,W. Coast,703.0314815759459,0.4110041519437991,16,19.831406,12.614198,9.847337
94,120,46026,46225,W. Coast,728.4034470477992,0.517188425396328,17,20.735777,12.499425,9.757738
121,94,46229,46026,W. Coast,684.9011487197205,0.4896291667286982,10,21.629574,11.267258,8.795841
94,122,46026,46232,W. Coast,761.8463438604399,0.5425404882654498,18,21.69467,12.495473,9.754654
94,123,46026,46235,W. Coast,772.5476384937491,0.5696545673218034,18,22.511036,12.211475,9.532949
94,125,46026,46239,W. Coast,169.3685593722835,0.8878895382811784,4,5.151691,11.698262,9.132307
94,126,46026,46240,W. Coast,149.7388804601101,0.7761897961404631,5,4.6553826,11.445046,8.934632
127,94,46243,46026,W. Coast,947.2568441018404,0.46710125889808346,13,29.82261,11.3021345,8.823068
128,94,46244,46026,W. Coast,373.4372163241061,0.6706095685712482,6,11.871779,11.192836,8.737743
